ExpenseKey,DateKey,BusinessUnitKey,ExpenseAccountKey,ExpenseAmount,PaymentMethodKey,Description,ReferenceNumber
2534,20231219,1,5,80.14,1,Packaging SC — 19 December 2023,EXP-20231219-05-BU1
2535,20231220,1,5,104.53,1,Packaging SC — 20 December 2023,EXP-20231220-05-BU1
2536,20231221,1,5,117.6,1,Packaging SC — 21 December 2023,EXP-20231221-05-BU1
2537,20231222,1,5,84.36,1,Packaging SC — 22 December 2023,EXP-20231222-05-BU1
2538,20231223,1,5,112.43,1,Packaging SC — 23 December 2023,EXP-20231223-05-BU1
2539,20231224,1,5,120.48,1,Packaging SC — 24 December 2023,EXP-20231224-05-BU1
2540,20231225,1,5,103.53,1,Packaging SC — 25 December 2023,EXP-20231225-05-BU1
2541,20231226,1,5,76.11,1,Packaging SC — 26 December 2023,EXP-20231226-05-BU1
2542,20231227,1,5,81.63,1,Packaging SC — 27 December 2023,EXP-20231227-05-BU1
2543,20231228,1,5,105.6,1,Packaging SC — 28 December 2023,EXP-20231228-05-BU1
2544,20231229,1,5,116.25,1,Packaging SC — 29 December 2023,EXP-20231229-05-BU1
2545,20231230,1,5,68.07,1,Packaging SC — 30 December 2023,EXP-20231230-05-BU1
2546,20231231,1,5,85.35,1,Packaging SC — 31 December 2023,EXP-20231231-05-BU1
2547,20231201,2,6,25620.54,2,Shop Rent GR — December 2023,EXP-20231201-06-BU2
2548,20231225,2,7,41895.48,2,Staff Salaries GR — December 2023,EXP-20231225-07-BU2
2549,20231215,2,8,7242.72,2,Electricity GR — December 2023,EXP-20231215-08-BU2
2550,20231201,2,9,136.44,1,Packaging GR — 01 December 2023,EXP-20231201-09-BU2
2551,20231202,2,9,154.8,1,Packaging GR — 02 December 2023,EXP-20231202-09-BU2
2552,20231203,2,9,188.56,1,Packaging GR — 03 December 2023,EXP-20231203-09-BU2
2553,20231204,2,9,162.67,1,Packaging GR — 04 December 2023,EXP-20231204-09-BU2
2554,20231205,2,9,164.18,1,Packaging GR — 05 December 2023,EXP-20231205-09-BU2
2555,20231206,2,9,173.02,1,Packaging GR — 06 December 2023,EXP-20231206-09-BU2
2556,20231207,2,9,163.92,1,Packaging GR — 07 December 2023,EXP-20231207-09-BU2
2557,20231208,2,9,180.74,1,Packaging GR — 08 December 2023,EXP-20231208-09-BU2
2558,20231209,2,9,124.11,1,Packaging GR — 09 December 2023,EXP-20231209-09-BU2
2559,20231210,2,9,115.9,1,Packaging GR — 10 December 2023,EXP-20231210-09-BU2
2560,20231211,2,9,194.24,1,Packaging GR — 11 December 2023,EXP-20231211-09-BU2
2561,20231212,2,9,160.34,1,Packaging GR — 12 December 2023,EXP-20231212-09-BU2
2562,20231213,2,9,142.76,1,Packaging GR — 13 December 2023,EXP-20231213-09-BU2
2563,20231214,2,9,157.94,1,Packaging GR — 14 December 2023,EXP-20231214-09-BU2
2564,20231215,2,9,177.02,1,Packaging GR — 15 December 2023,EXP-20231215-09-BU2
2565,20231216,2,9,125.54,1,Packaging GR — 16 December 2023,EXP-20231216-09-BU2
2566,20231217,2,9,164.7,1,Packaging GR — 17 December 2023,EXP-20231217-09-BU2
2567,20231218,2,9,124.46,1,Packaging GR — 18 December 2023,EXP-20231218-09-BU2
2568,20231219,2,9,197.43,1,Packaging GR — 19 December 2023,EXP-20231219-09-BU2
2569,20231220,2,9,168.47,1,Packaging GR — 20 December 2023,EXP-20231220-09-BU2
2570,20231221,2,9,192.68,1,Packaging GR — 21 December 2023,EXP-20231221-09-BU2
2571,20231222,2,9,183.93,1,Packaging GR — 22 December 2023,EXP-20231222-09-BU2
2572,20231223,2,9,193.11,1,Packaging GR — 23 December 2023,EXP-20231223-09-BU2
2573,20231224,2,9,146.98,1,Packaging GR — 24 December 2023,EXP-20231224-09-BU2
2574,20231225,2,9,127.27,1,Packaging GR — 25 December 2023,EXP-20231225-09-BU2
2575,20231226,2,9,200.55,1,Packaging GR — 26 December 2023,EXP-20231226-09-BU2
2576,20231227,2,9,199.87,1,Packaging GR — 27 December 2023,EXP-20231227-09-BU2
2577,20231228,2,9,199.74,1,Packaging GR — 28 December 2023,EXP-20231228-09-BU2
2578,20231229,2,9,210.07,1,Packaging GR — 29 December 2023,EXP-20231229-09-BU2
2579,20231230,2,9,171.77,1,Packaging GR — 30 December 2023,EXP-20231230-09-BU2
2580,20231231,2,9,163.6,1,Packaging GR — 31 December 2023,EXP-20231231-09-BU2
2581,20231205,2,10,9694.62,2,Cold Storage — December 2023,EXP-20231205-10-BU2
2582,20231210,1,11,2802.01,2,Building Maintenance — December 2023,EXP-20231210-11-BU1
2583,20231210,2,11,2802.01,2,Building Maintenance — December 2023,EXP-20231210-11-BU2
2584,20231201,1,12,4748.23,2,Security Services — December 2023,EXP-20231201-12-BU1
2585,20231201,2,12,4748.23,2,Security Services — December 2023,EXP-20231201-12-BU2
2586,20231205,1,13,2034.87,2,Internet & Phone — December 2023,EXP-20231205-13-BU1
2587,20231205,2,13,2034.87,2,Internet & Phone — December 2023,EXP-20231205-13-BU2
2588,20231201,1,14,56.86,1,Miscellaneous — 01 December 2023,EXP-20231201-14-BU1
2589,20231202,1,14,36.96,1,Miscellaneous — 02 December 2023,EXP-20231202-14-BU1
2590,20231203,1,14,56.44,1,Miscellaneous — 03 December 2023,EXP-20231203-14-BU1
2591,20231204,1,14,57.29,1,Miscellaneous — 04 December 2023,EXP-20231204-14-BU1
2592,20231205,1,14,50.48,1,Miscellaneous — 05 December 2023,EXP-20231205-14-BU1
2593,20231206,1,14,45.0,1,Miscellaneous — 06 December 2023,EXP-20231206-14-BU1
2594,20231207,1,14,52.77,1,Miscellaneous — 07 December 2023,EXP-20231207-14-BU1
2595,20231208,1,14,60.26,1,Miscellaneous — 08 December 2023,EXP-20231208-14-BU1
2596,20231209,1,14,38.35,1,Miscellaneous — 09 December 2023,EXP-20231209-14-BU1
2597,20231210,1,14,42.78,1,Miscellaneous — 10 December 2023,EXP-20231210-14-BU1
2598,20231211,1,14,53.21,1,Miscellaneous — 11 December 2023,EXP-20231211-14-BU1
2599,20231212,1,14,57.9,1,Miscellaneous — 12 December 2023,EXP-20231212-14-BU1
2600,20231213,1,14,52.65,1,Miscellaneous — 13 December 2023,EXP-20231213-14-BU1
2601,20231214,1,14,50.88,1,Miscellaneous — 14 December 2023,EXP-20231214-14-BU1
2602,20231215,1,14,36.26,1,Miscellaneous — 15 December 2023,EXP-20231215-14-BU1
2603,20231216,1,14,46.33,1,Miscellaneous — 16 December 2023,EXP-20231216-14-BU1
2604,20231217,1,14,59.54,1,Miscellaneous — 17 December 2023,EXP-20231217-14-BU1
2605,20231218,1,14,44.24,1,Miscellaneous — 18 December 2023,EXP-20231218-14-BU1
2606,20231219,1,14,44.8,1,Miscellaneous — 19 December 2023,EXP-20231219-14-BU1
2607,20231220,1,14,44.13,1,Miscellaneous — 20 December 2023,EXP-20231220-14-BU1
2608,20231221,1,14,44.28,1,Miscellaneous — 21 December 2023,EXP-20231221-14-BU1
2609,20231222,1,14,45.49,1,Miscellaneous — 22 December 2023,EXP-20231222-14-BU1
2610,20231223,1,14,56.16,1,Miscellaneous — 23 December 2023,EXP-20231223-14-BU1
2611,20231224,1,14,46.95,1,Miscellaneous — 24 December 2023,EXP-20231224-14-BU1
2612,20231225,1,14,51.35,1,Miscellaneous — 25 December 2023,EXP-20231225-14-BU1
2613,20231226,1,14,46.58,1,Miscellaneous — 26 December 2023,EXP-20231226-14-BU1
2614,20231227,1,14,59.07,1,Miscellaneous — 27 December 2023,EXP-20231227-14-BU1
2615,20231228,1,14,38.95,1,Miscellaneous — 28 December 2023,EXP-20231228-14-BU1
2616,20231229,1,14,37.33,1,Miscellaneous — 29 December 2023,EXP-20231229-14-BU1
2617,20231230,1,14,45.58,1,Miscellaneous — 30 December 2023,EXP-20231230-14-BU1
2618,20231231,1,14,62.0,1,Miscellaneous — 31 December 2023,EXP-20231231-14-BU1
2619,20231201,2,14,54.64,1,Miscellaneous — 01 December 2023,EXP-20231201-14-BU2
2620,20231202,2,14,52.19,1,Miscellaneous — 02 December 2023,EXP-20231202-14-BU2
2621,20231203,2,14,45.58,1,Miscellaneous — 03 December 2023,EXP-20231203-14-BU2
2622,20231204,2,14,42.79,1,Miscellaneous — 04 December 2023,EXP-20231204-14-BU2
2623,20231205,2,14,62.15,1,Miscellaneous — 05 December 2023,EXP-20231205-14-BU2
2624,20231206,2,14,46.65,1,Miscellaneous — 06 December 2023,EXP-20231206-14-BU2
2625,20231207,2,14,54.97,1,Miscellaneous — 07 December 2023,EXP-20231207-14-BU2
2626,20231208,2,14,57.87,1,Miscellaneous — 08 December 2023,EXP-20231208-14-BU2
2627,20231209,2,14,53.4,1,Miscellaneous — 09 December 2023,EXP-20231209-14-BU2
2628,20231210,2,14,40.96,1,Miscellaneous — 10 December 2023,EXP-20231210-14-BU2
2629,20231211,2,14,42.58,1,Miscellaneous — 11 December 2023,EXP-20231211-14-BU2
2630,20231212,2,14,34.82,1,Miscellaneous — 12 December 2023,EXP-20231212-14-BU2
2631,20231213,2,14,62.53,1,Miscellaneous — 13 December 2023,EXP-20231213-14-BU2
2632,20231214,2,14,58.58,1,Miscellaneous — 14 December 2023,EXP-20231214-14-BU2
2633,20231215,2,14,45.98,1,Miscellaneous — 15 December 2023,EXP-20231215-14-BU2
2634,20231216,2,14,60.27,1,Miscellaneous — 16 December 2023,EXP-20231216-14-BU2
2635,20231217,2,14,38.65,1,Miscellaneous — 17 December 2023,EXP-20231217-14-BU2
2636,20231218,2,14,35.38,1,Miscellaneous — 18 December 2023,EXP-20231218-14-BU2
2637,20231219,2,14,38.11,1,Miscellaneous — 19 December 2023,EXP-20231219-14-BU2
2638,20231220,2,14,60.01,1,Miscellaneous — 20 December 2023,EXP-20231220-14-BU2
2639,20231221,2,14,38.85,1,Miscellaneous — 21 December 2023,EXP-20231221-14-BU2
2640,20231222,2,14,36.15,1,Miscellaneous — 22 December 2023,EXP-20231222-14-BU2
2641,20231223,2,14,39.58,1,Miscellaneous — 23 December 2023,EXP-20231223-14-BU2
2642,20231224,2,14,46.3,1,Miscellaneous — 24 December 2023,EXP-20231224-14-BU2
2643,20231225,2,14,48.68,1,Miscellaneous — 25 December 2023,EXP-20231225-14-BU2
2644,20231226,2,14,41.06,1,Miscellaneous — 26 December 2023,EXP-20231226-14-BU2
2645,20231227,2,14,57.74,1,Miscellaneous — 27 December 2023,EXP-20231227-14-BU2
2646,20231228,2,14,62.25,1,Miscellaneous — 28 December 2023,EXP-20231228-14-BU2
2647,20231229,2,14,42.66,1,Miscellaneous — 29 December 2023,EXP-20231229-14-BU2
2648,20231230,2,14,61.41,1,Miscellaneous — 30 December 2023,EXP-20231230-14-BU2
2649,20231231,2,14,58.08,1,Miscellaneous — 31 December 2023,EXP-20231231-14-BU2
2650,20231201,1,15,112.5,1,Vehicle Fuel — 01 December 2023,EXP-20231201-15-BU1
2651,20231202,1,15,67.21,1,Vehicle Fuel — 02 December 2023,EXP-20231202-15-BU1
2652,20231203,1,15,109.65,1,Vehicle Fuel — 03 December 2023,EXP-20231203-15-BU1
2653,20231204,1,15,96.06,1,Vehicle Fuel — 04 December 2023,EXP-20231204-15-BU1
2654,20231205,1,15,66.04,1,Vehicle Fuel — 05 December 2023,EXP-20231205-15-BU1
2655,20231206,1,15,105.25,1,Vehicle Fuel — 06 December 2023,EXP-20231206-15-BU1
2656,20231207,1,15,77.19,1,Vehicle Fuel — 07 December 2023,EXP-20231207-15-BU1
2657,20231208,1,15,107.63,1,Vehicle Fuel — 08 December 2023,EXP-20231208-15-BU1
2658,20231209,1,15,98.25,1,Vehicle Fuel — 09 December 2023,EXP-20231209-15-BU1
2659,20231210,1,15,90.93,1,Vehicle Fuel — 10 December 2023,EXP-20231210-15-BU1
2660,20231211,1,15,65.22,1,Vehicle Fuel — 11 December 2023,EXP-20231211-15-BU1
2661,20231212,1,15,112.7,1,Vehicle Fuel — 12 December 2023,EXP-20231212-15-BU1
2662,20231213,1,15,72.03,1,Vehicle Fuel — 13 December 2023,EXP-20231213-15-BU1
2663,20231214,1,15,109.42,1,Vehicle Fuel — 14 December 2023,EXP-20231214-15-BU1
2664,20231215,1,15,101.66,1,Vehicle Fuel — 15 December 2023,EXP-20231215-15-BU1
2665,20231216,1,15,67.76,1,Vehicle Fuel — 16 December 2023,EXP-20231216-15-BU1
2666,20231217,1,15,93.66,1,Vehicle Fuel — 17 December 2023,EXP-20231217-15-BU1
2667,20231218,1,15,116.65,1,Vehicle Fuel — 18 December 2023,EXP-20231218-15-BU1
2668,20231219,1,15,114.52,1,Vehicle Fuel — 19 December 2023,EXP-20231219-15-BU1
2669,20231220,1,15,71.96,1,Vehicle Fuel — 20 December 2023,EXP-20231220-15-BU1
2670,20231221,1,15,73.43,1,Vehicle Fuel — 21 December 2023,EXP-20231221-15-BU1
2671,20231222,1,15,72.36,1,Vehicle Fuel — 22 December 2023,EXP-20231222-15-BU1
2672,20231223,1,15,105.39,1,Vehicle Fuel — 23 December 2023,EXP-20231223-15-BU1
2673,20231224,1,15,72.75,1,Vehicle Fuel — 24 December 2023,EXP-20231224-15-BU1
2674,20231225,1,15,67.48,1,Vehicle Fuel — 25 December 2023,EXP-20231225-15-BU1
2675,20231226,1,15,85.34,1,Vehicle Fuel — 26 December 2023,EXP-20231226-15-BU1
2676,20231227,1,15,116.94,1,Vehicle Fuel — 27 December 2023,EXP-20231227-15-BU1
2677,20231228,1,15,80.84,1,Vehicle Fuel — 28 December 2023,EXP-20231228-15-BU1
2678,20231229,1,15,103.64,1,Vehicle Fuel — 29 December 2023,EXP-20231229-15-BU1
2679,20231230,1,15,71.83,1,Vehicle Fuel — 30 December 2023,EXP-20231230-15-BU1
2680,20231231,1,15,97.99,1,Vehicle Fuel — 31 December 2023,EXP-20231231-15-BU1
2681,20231201,2,15,91.76,1,Vehicle Fuel — 01 December 2023,EXP-20231201-15-BU2
2682,20231202,2,15,108.72,1,Vehicle Fuel — 02 December 2023,EXP-20231202-15-BU2
2683,20231203,2,15,98.87,1,Vehicle Fuel — 03 December 2023,EXP-20231203-15-BU2
2684,20231204,2,15,67.59,1,Vehicle Fuel — 04 December 2023,EXP-20231204-15-BU2
2685,20231205,2,15,82.5,1,Vehicle Fuel — 05 December 2023,EXP-20231205-15-BU2
2686,20231206,2,15,61.28,1,Vehicle Fuel — 06 December 2023,EXP-20231206-15-BU2
2687,20231207,2,15,73.9,1,Vehicle Fuel — 07 December 2023,EXP-20231207-15-BU2
2688,20231208,2,15,112.25,1,Vehicle Fuel — 08 December 2023,EXP-20231208-15-BU2
2689,20231209,2,15,85.18,1,Vehicle Fuel — 09 December 2023,EXP-20231209-15-BU2
2690,20231210,2,15,106.8,1,Vehicle Fuel — 10 December 2023,EXP-20231210-15-BU2
2691,20231211,2,15,62.5,1,Vehicle Fuel — 11 December 2023,EXP-20231211-15-BU2
2692,20231212,2,15,107.45,1,Vehicle Fuel — 12 December 2023,EXP-20231212-15-BU2
2693,20231213,2,15,107.94,1,Vehicle Fuel — 13 December 2023,EXP-20231213-15-BU2
2694,20231214,2,15,95.56,1,Vehicle Fuel — 14 December 2023,EXP-20231214-15-BU2
2695,20231215,2,15,67.35,1,Vehicle Fuel — 15 December 2023,EXP-20231215-15-BU2
2696,20231216,2,15,107.24,1,Vehicle Fuel — 16 December 2023,EXP-20231216-15-BU2
2697,20231217,2,15,108.49,1,Vehicle Fuel — 17 December 2023,EXP-20231217-15-BU2
2698,20231218,2,15,71.81,1,Vehicle Fuel — 18 December 2023,EXP-20231218-15-BU2
2699,20231219,2,15,110.61,1,Vehicle Fuel — 19 December 2023,EXP-20231219-15-BU2
2700,20231220,2,15,107.51,1,Vehicle Fuel — 20 December 2023,EXP-20231220-15-BU2
2701,20231221,2,15,72.01,1,Vehicle Fuel — 21 December 2023,EXP-20231221-15-BU2
2702,20231222,2,15,81.93,1,Vehicle Fuel — 22 December 2023,EXP-20231222-15-BU2
2703,20231223,2,15,78.93,1,Vehicle Fuel — 23 December 2023,EXP-20231223-15-BU2
2704,20231224,2,15,87.41,1,Vehicle Fuel — 24 December 2023,EXP-20231224-15-BU2
2705,20231225,2,15,107.92,1,Vehicle Fuel — 25 December 2023,EXP-20231225-15-BU2
2706,20231226,2,15,107.15,1,Vehicle Fuel — 26 December 2023,EXP-20231226-15-BU2
2707,20231227,2,15,70.47,1,Vehicle Fuel — 27 December 2023,EXP-20231227-15-BU2
2708,20231228,2,15,90.19,1,Vehicle Fuel — 28 December 2023,EXP-20231228-15-BU2
2709,20231229,2,15,89.29,1,Vehicle Fuel — 29 December 2023,EXP-20231229-15-BU2
2710,20231230,2,15,84.9,1,Vehicle Fuel — 30 December 2023,EXP-20231230-15-BU2
2711,20231231,2,15,98.77,1,Vehicle Fuel — 31 December 2023,EXP-20231231-15-BU2
2712,20240101,1,1,28162.4,2,Shop Rent SC — January 2024,EXP-20240101-01-BU1
2713,20240125,1,2,48891.87,2,Staff Salaries SC — January 2024,EXP-20240125-02-BU1
2714,20240115,1,3,11211.43,2,Electricity SC — January 2024,EXP-20240115-03-BU1
2715,20240101,1,4,114.09,1,Display & Decoration — 01 January 2024,EXP-20240101-04-BU1
2716,20240102,1,4,90.75,1,Display & Decoration — 02 January 2024,EXP-20240102-04-BU1
2717,20240103,1,4,95.35,1,Display & Decoration — 03 January 2024,EXP-20240103-04-BU1
2718,20240104,1,4,129.35,1,Display & Decoration — 04 January 2024,EXP-20240104-04-BU1
2719,20240105,1,4,93.94,1,Display & Decoration — 05 January 2024,EXP-20240105-04-BU1
2720,20240106,1,4,101.38,1,Display & Decoration — 06 January 2024,EXP-20240106-04-BU1
2721,20240107,1,4,134.67,1,Display & Decoration — 07 January 2024,EXP-20240107-04-BU1
2722,20240108,1,4,127.39,1,Display & Decoration — 08 January 2024,EXP-20240108-04-BU1
2723,20240109,1,4,117.43,1,Display & Decoration — 09 January 2024,EXP-20240109-04-BU1
2724,20240110,1,4,92.57,1,Display & Decoration — 10 January 2024,EXP-20240110-04-BU1
2725,20240111,1,4,113.01,1,Display & Decoration — 11 January 2024,EXP-20240111-04-BU1
2726,20240112,1,4,113.84,1,Display & Decoration — 12 January 2024,EXP-20240112-04-BU1
2727,20240113,1,4,99.34,1,Display & Decoration — 13 January 2024,EXP-20240113-04-BU1
2728,20240114,1,4,75.71,1,Display & Decoration — 14 January 2024,EXP-20240114-04-BU1
2729,20240115,1,4,96.5,1,Display & Decoration — 15 January 2024,EXP-20240115-04-BU1
2730,20240116,1,4,105.41,1,Display & Decoration — 16 January 2024,EXP-20240116-04-BU1
2731,20240117,1,4,133.24,1,Display & Decoration — 17 January 2024,EXP-20240117-04-BU1
2732,20240118,1,4,119.22,1,Display & Decoration — 18 January 2024,EXP-20240118-04-BU1
2733,20240119,1,4,80.22,1,Display & Decoration — 19 January 2024,EXP-20240119-04-BU1
2734,20240120,1,4,92.4,1,Display & Decoration — 20 January 2024,EXP-20240120-04-BU1
2735,20240121,1,4,106.27,1,Display & Decoration — 21 January 2024,EXP-20240121-04-BU1
2736,20240122,1,4,101.83,1,Display & Decoration — 22 January 2024,EXP-20240122-04-BU1
2737,20240123,1,4,73.75,1,Display & Decoration — 23 January 2024,EXP-20240123-04-BU1
2738,20240124,1,4,132.29,1,Display & Decoration — 24 January 2024,EXP-20240124-04-BU1
2739,20240125,1,4,130.33,1,Display & Decoration — 25 January 2024,EXP-20240125-04-BU1
2740,20240126,1,4,131.57,1,Display & Decoration — 26 January 2024,EXP-20240126-04-BU1
2741,20240127,1,4,100.41,1,Display & Decoration — 27 January 2024,EXP-20240127-04-BU1
2742,20240128,1,4,125.89,1,Display & Decoration — 28 January 2024,EXP-20240128-04-BU1
2743,20240129,1,4,118.03,1,Display & Decoration — 29 January 2024,EXP-20240129-04-BU1
2744,20240130,1,4,105.64,1,Display & Decoration — 30 January 2024,EXP-20240130-04-BU1
2745,20240131,1,4,78.26,1,Display & Decoration — 31 January 2024,EXP-20240131-04-BU1
2746,20240101,1,5,117.12,1,Packaging SC — 01 January 2024,EXP-20240101-05-BU1
2747,20240102,1,5,123.3,1,Packaging SC — 02 January 2024,EXP-20240102-05-BU1
2748,20240103,1,5,181.01,1,Packaging SC — 03 January 2024,EXP-20240103-05-BU1
2749,20240104,1,5,160.78,1,Packaging SC — 04 January 2024,EXP-20240104-05-BU1
2750,20240105,1,5,188.66,1,Packaging SC — 05 January 2024,EXP-20240105-05-BU1
2751,20240106,1,5,152.1,1,Packaging SC — 06 January 2024,EXP-20240106-05-BU1
2752,20240107,1,5,109.82,1,Packaging SC — 07 January 2024,EXP-20240107-05-BU1
2753,20240108,1,5,144.32,1,Packaging SC — 08 January 2024,EXP-20240108-05-BU1
2754,20240109,1,5,112.2,1,Packaging SC — 09 January 2024,EXP-20240109-05-BU1
2755,20240110,1,5,181.49,1,Packaging SC — 10 January 2024,EXP-20240110-05-BU1
2756,20240111,1,5,126.82,1,Packaging SC — 11 January 2024,EXP-20240111-05-BU1
2757,20240112,1,5,119.7,1,Packaging SC — 12 January 2024,EXP-20240112-05-BU1
2758,20240113,1,5,147.29,1,Packaging SC — 13 January 2024,EXP-20240113-05-BU1
2759,20240114,1,5,173.22,1,Packaging SC — 14 January 2024,EXP-20240114-05-BU1
2760,20240115,1,5,147.18,1,Packaging SC — 15 January 2024,EXP-20240115-05-BU1
2761,20240116,1,5,105.74,1,Packaging SC — 16 January 2024,EXP-20240116-05-BU1
2762,20240117,1,5,167.59,1,Packaging SC — 17 January 2024,EXP-20240117-05-BU1
2763,20240118,1,5,105.38,1,Packaging SC — 18 January 2024,EXP-20240118-05-BU1
2764,20240119,1,5,155.43,1,Packaging SC — 19 January 2024,EXP-20240119-05-BU1
2765,20240120,1,5,156.53,1,Packaging SC — 20 January 2024,EXP-20240120-05-BU1
2766,20240121,1,5,120.69,1,Packaging SC — 21 January 2024,EXP-20240121-05-BU1
2767,20240122,1,5,141.58,1,Packaging SC — 22 January 2024,EXP-20240122-05-BU1
2768,20240123,1,5,102.93,1,Packaging SC — 23 January 2024,EXP-20240123-05-BU1
2769,20240124,1,5,127.28,1,Packaging SC — 24 January 2024,EXP-20240124-05-BU1
2770,20240125,1,5,156.74,1,Packaging SC — 25 January 2024,EXP-20240125-05-BU1
2771,20240126,1,5,127.33,1,Packaging SC — 26 January 2024,EXP-20240126-05-BU1
2772,20240127,1,5,106.57,1,Packaging SC — 27 January 2024,EXP-20240127-05-BU1
2773,20240128,1,5,161.56,1,Packaging SC — 28 January 2024,EXP-20240128-05-BU1
2774,20240129,1,5,167.54,1,Packaging SC — 29 January 2024,EXP-20240129-05-BU1
2775,20240130,1,5,178.12,1,Packaging SC — 30 January 2024,EXP-20240130-05-BU1
2776,20240131,1,5,179.23,1,Packaging SC — 31 January 2024,EXP-20240131-05-BU1
2777,20240101,2,6,26499.45,2,Shop Rent GR — January 2024,EXP-20240101-06-BU2
2778,20240125,2,7,43689.8,2,Staff Salaries GR — January 2024,EXP-20240125-07-BU2
2779,20240115,2,8,6403.99,2,Electricity GR — January 2024,EXP-20240115-08-BU2
2780,20240101,2,9,120.85,1,Packaging GR — 01 January 2024,EXP-20240101-09-BU2
2781,20240102,2,9,114.38,1,Packaging GR — 02 January 2024,EXP-20240102-09-BU2
2782,20240103,2,9,127.35,1,Packaging GR — 03 January 2024,EXP-20240103-09-BU2
2783,20240104,2,9,142.38,1,Packaging GR — 04 January 2024,EXP-20240104-09-BU2
2784,20240105,2,9,119.32,1,Packaging GR — 05 January 2024,EXP-20240105-09-BU2
